"review_date","review_rating","review_title","review_text","review_response","source"
"2024-12-24","9.0","","Dejlig beliggenhed, skøn morgenmad og flotte rum

Negative: Lige lovlig lydt","","booking"
"2024-12-27","9.0","","","","booking"
"2024-12-27","10.0","Loved it here. Would definitely stay again.","Loved this hotel. Perfect location, very quiet and lovely staff.

Negative: Nothing.","","booking"
"2024-12-28","10.0","","Excelente localização, quarto amplo, café da manhã maravilhoso!!! Todos os funcionários muito atenciosos e gentis!!! Ótima opção de hospedagem!!!","","booking"
"2024-12-29","9.0","Vieux palais, beaucoup de confort et de charme avec un très bon accueil.","Petit déjeuner excellent dans un très beau cadre. Emplacement idéal très proche du centre.","","booking"
"2025-01-01","10.0","","","","booking"
"2025-01-01","9.0","Erg geslaagd","Het personeel was ontzettend enthousiast en vriendelijk en bovenal erg behulpzaam. Onze complimenten!

Negative: Niets","","booking"
"2025-01-02","10.0","Highly recommended hotel","Our room was spacious and comfortable. I had asked for a room on the first floor and this was accommodated. Very nicely decorated with a lovely shower. The location is ideal, close to all the main parts of the city. The staff couldn’t be more pleasant. The breakfast staff in particular are lovely.","","booking"
"2025-01-02","3.0","","

Negative: The hotel refused to give a partial refund when we had to shorten our stay by one night due to an injury during travel.","","booking"
"2025-01-03","10.0","","","","booking"
"2025-01-03","10.0","","","","booking"
"2025-01-03","10.0","","Ein tolles Altstadthotel nicht weit vom Fluss , Metro, Altstadt , alles fussläufig zu erreichen, in der Nähe ( nur die Straße hoch )tolle Restaurants und Cafés , die Straßenbahn Nr 28 fährt auch in der Nähe los, das Personal im Hotel supernett ob Empfang oder beim mit Liebe angerichteten Frühstück, es gab frisches Obst , sehr guten Kaffee und leckeren Kuchen, Eiergerichte nach Wahl , wir waren sehr zufrieden, obwohl das Hotel an der Straße liegt hat der Autokrach vor der Straße durch die Fenster alles geschluckt, Silvester stand eine Aufmerksamkeit im Zimmer , wir hatten eine schöne Zeit und können das Hotel wirklich weiterempfehlen","","booking"
"2025-01-04","10.0","Excepcional","Estadia perfeita! As acomodações do hotel são perfeitas, prédio histórico, lindo e aconchegante! Tudo limpo, novo é bem cuidado. A localização é perfeita, próxima aos principais pontos turísticos de Lisboa, o que te permite explorar grande parte a pé. Os funcionários são excelentes, extremamente atenciosos e simpáticos, um agradecimento especial à Candida, que fica no café da manhã, um amor de pessoa!!

Negative: Não há nada que eu não tenha gostado.","","booking"
"2025-01-04","9.0","Highly recommended!","The location is great within walking distance to central Lisbon. Rooms are large and clean. The staff are helpful and kind. Street parking is available using “Telpark” app for €4 every 2 hours.

Negative: Shower does not have a door which makes it cold and you can potentially splash water to the room. Also, there are a lot of stairs which makes it difficult if you have a large luggage.","","booking"
"2025-01-04","10.0","","","","booking"
"2025-01-06","7.0","Quirky hotel in a wonderful area of the city.","It was diverse.

Negative: Nothing","","booking"
"2025-01-06","7.0","","Hôtel plein de charme, jolie salle de petit déjeuner

Negative: Très mauvaise odeur dans notre chambre, mais nous avons pu changer de chambre.
Bonne réaction du personnel.","","booking"
"2025-01-06","9.0","Lissabon at its best.","Super herzlicher Empfang, schöne große Zimmer, neue Fenster, dadurch auch mit Verkehr ruhig und dunkel im Zimmer. Groißes Bett mit fester Matratze. Phantastische Lage im Ausgehviertel, mit bestem Anschluß an wichtige Stationen (Chiado, Cais da Sodré, Rossio), Laufdistanz zu vielen Sehenswürdigkeiten (Elevador). Super Restaurant-Tipps (O Portugues, Senal Vermelho), danke Goncalo. Aber auch viele weitere Restaurants und Bars in der Nähe, ebenso wie Shopping. Frühstück sehr gut, mit frischem Obst, Müsli, Eiern etc., aber leider in einem Kellergewölbe.

Negative: Eigentlich war alles perfekt.","","booking"
"2025-01-06","9.0","Lovely boutique hotel in excellent location","Excellent location to explore Lisbon , either on foot or tram and lovely staff
several lovely bars and restaurants nearby 
Excellent continental breakfast

Negative: The room , no 10 was lovely and spacious however the bathroom was small,especially the shower unit which was tiny .someone tall would struggle .It is an old property and friends in the next room had a large bathroom area so it was due to the layout and unavoidable but worth noting for anyone above average size","","booking"
"2025-01-07","9.0","","Höchst flexibel; unsere Ankunft und Abreise änderte sich sehr kurzfristig und massiv; das Personal zeigte sich äußerst flexibel und hilfsbereit

Negative: Nichts","","booking"
"2025-01-07","10.0","","We appreciated the warmth and hospitality of the proprietors, the clean, comfortable, and attractive rooms, and the generous and tasty breakfast. The location was excellent as well! We would definitely stay at Alecrim ao Chiado again.","","booking"
"2025-01-08","8.0","","","","booking"
"2025-01-09","10.0","","Claudia and her team were amazing from start to finish and made us feel so welcome. Breakfast was a brilliant part of the stay and the rooms and location of the hotel were perfect. This will definitely be our go to place when we come back to Lisbon.

Negative: The bed was a little bit hard for our liking but it didn't take away from how amazing our stay was.","","booking"
"2025-01-10","10.0","","PERSONALE PROFESSIONALE E CORDIALE ,COLAZIONE FANTASTICA GRANDE SCELTA(LA CROSTATA CON CREMA ALL' ANANAS OTTIMA) LA STRUTTURA SI TROVA IN UN PUNTO PERFETTO X POTER RAGGIUNGERE QUALSIASI PUNTO DELLA CITTA' A PIEDI","","booking"
"2025-01-11","9.0","","","","booking"
"2025-01-11","10.0","","El hotel es muy bonito y el personal nos hizo sentir como en casa, era el 50 cumpleaÃ±os de mi marido y tuvieron muchos detalles con nosotros. La ubicaciÃ³n es excelente. 100% recomendable","","booking"
"2025-01-11","8.0","","","","booking"
"2025-01-12","8.0","Top-Lage, sensationelles und reichhaltiges FrÃ¼hstÃ¼cksbuffet, wir kommen wieder","Sehr nette, freundliche und zuvorkommende Gastgeber

Negative: Kein KÃ¼hlschrank im Zimmer","","booking"
"2025-01-13","9.0","","Hotel molto bello, pulito e in ottima posizione, buona la colazione, letto comodissimo e stanza silenziosa, ottimi i prodotti da toilette messi a disposizione

Negative: Stanza a livello strada, la nostra finestra sì apriva su un marciapiede quindi impossibile aprirla, camera un po' umida per la posizione","","booking"
"2025-01-14","10.0","","","","booking"
"2025-01-15","10.0","","","","booking"
"2025-01-16","9.0","","","","booking"
"2025-01-18","10.0","Exceptional accommodation in Lisbon","The staff were absolutely delightful. The suite was magnificent. Location was superb. Best place we have stayed at in Europe. Couldn't recommend highly enough!

Negative: A bar fridge would have been helpful, but that is all - everything else was wonderful!","","booking"
"2025-01-18","10.0","Excellent location, comfortable and friendly staff.","The hotel was wonderful.  It's perfectly located, comfortable and the staff is truly amazing.  A great stay!","","booking"
"2025-01-19","10.0","//","","","booking"
"2025-01-19","9.0","","Nettes kleines Hotel mit gutem FrÃ¼hstÃ¼ck

Negative: Leider nachts laut , durch die direkte Citylage, wenn die PartygÃ¤nger auf dem Heimweg waren","","booking"
"2025-01-19","10.0","Conforto impecável, café da manhã delicioso.","A experiência no hotel Alecrim ao Chiado foi excepcional! Os atendentes Carla e Gonçalo merecem um destaque especial pela atenção impecável. Eles nos ajudaram com roteiros personalizados, forneceram mapas detalhados e até orientaram sobre as estações de transporte, tornando nossa estadia ainda mais prática e agradável. O quarto era extremamente confortável, muito bem limpo e preparado com cuidado. O café da manhã foi outro ponto alto, com uma variedade deliciosa e frutas incrivelmente saborosas. Sem dúvida, um lugar que recomendo e ao qual espero voltar!

Negative: Sem pontos negativos.","","booking"
"2025-01-19","10.0","","","","booking"
"2025-01-19","10.0","","","","booking"
"2025-01-20","10.0","","","","booking"
"2025-01-22","10.0","Loved our stay in Lisbon - loved our hotel","Claudia and staff were all exceptional!  Wonderful location and nice breakfast!

Negative: It was all good","","booking"
"2025-01-23","10.0","","","","booking"
"2025-01-23","10.0","The perfect location for any stay in Lisbon, but especially your 20th Wedding Anniversary!!","Alecrim ao Chiado (Once upon a House) is just fabulous. We stayed for our 20th Wedding anniversary and they couldn't have done more. The hotel is boutique, but the service was perfect, from the reception, breakfast service and room service, we really can't fault a thing. 
The location was great, off the main squares so a little quieter, but perfect to find all the attractions whether you want to walk, tram or taxi. (Really close to Pink Street and the Tigris River)

Negative: Absolutely nothing. REALLY, we couldn't find one thing we didn't like about this hotel, its services or location. Nothing was too much trouble, the staff were so friendly and as we were there for a week we were always greeted with a smile. Even on the last day when we needed breakfast a little earlier it wasn't a problem.","","booking"
"2025-01-23","8.0","Ótima localização, quarto aconchegante.","Quarto espaçoso, limpo e hotel muito bem localizado.

Negative: O espaço do box do banheiro do quarto n.10 era minúsculo, o menor que já vimos, e isso realmente impactou nossa experiência no hotel.","","booking"
"2025-01-24","10.0","Lisbona nel cuore","Se cerchi una struttura comoda ai servizi, con rispetto della pulizia, gestita con maestria e ultima ma non ultima cosa una ottima colazione, sei nel posto giusto.","","booking"
"2025-01-25","9.0","","","","booking"
"2025-01-26","10.0","Viaje en pareja a Lisboa","La ubicaciÃ³n y la amabilidad del personal.","","booking"
"2025-01-26","10.0","","","","booking"
"2025-01-26","10.0","","","","booking"
"2025-01-26","10.0","","","","booking"
"2025-01-27","10.0","Foi como estar na casa da avó","Gostamos de tudo, localização, equipe, limpeza. É um ""Hotel Boutique"" muito agradável com excelente localização no Chiado. Mas o principal foi o atendimento. Nos permitiram entrar no quarto muito antes do horário do check in. Nosso voo chegou muito cedo a Lisboa e fomos ao Hotel às 9hs. Nos ofereceram o Café da Manhã e nos permitiram entrar no quarto às 10 hs. Melhor Hotel que fiquei em Portugal durante os 31 dias de viagem. Valeu cada centavo.

Negative: Tudo foi ótimo. Meu filho fez aniversário durante a estadia. No café da manhã fizeram um bolo e cantaram parabéns. Um carinho e cuidado com os hóspedes... sem igual. Nota 11","","booking"
"2025-01-28","8.0","Prima volgende keer weer !!","Aardig personeel en locatie is top!!

Negative: Dunne wanden je hoort vaak buren praten in de hoop dat ze minder hard praten!","","booking"
"2025-01-28","7.0","","","","booking"
"2025-01-29","10.0","Excellent, exceeded my expectations!","Excellent hotel situated in the perfect location, lovely staff and great rooms.  Very spacious, high quality products in the bathrooms as well as nice coffee & tea facilities.  Whenever I return to Lisbon I will come back to this hotel, highly recommended!

Negative: The wifi didn't work as well at nighttime, no conditioner in the bathroom.","","booking"
"2025-01-30","7.0","","Palazzo storico dove c’è la struttura

Negative: Un aspetto un po’ decadente….testata in tessuto rotta,Wi-Fi mal funzionante,tv non funzionante,la non presenza del frigorifero in camera,colazione scadente","","booking"
"2025-01-30","10.0","Great location for getting to places.,some great restaurants and shops.","The hotel was fabulous ,all the staff were friendly and very helpful.
Delicious breakfast with lovely staff.

Negative: Nothing","","booking"
"2025-02-01","10.0","Épatant","Personnel souriant, accueillant et professionnel.  Petit déjeuner délicieux. Établissement très bien situé.","","booking"
"2025-02-01","10.0","","Claudia die Chefin ist sehr herzlich und lieb...hilft bei allem sehr gerne...es hat uns alles gefallen...das Hotel hat einen besonderen Charme, der uns sehr glÃ¼cklich und zufrieden machte

Negative: ...dass wir nicht lÃ¤nger bleiben konnten","","booking"
"2025-02-01","10.0","","Tolles HOTEL mit sehr geschmackvoller Einrichtung ...sehr liebevoll gestaltet

Negative: Zu kurz","","booking"
"2025-02-03","9.0","","","","booking"
"2025-02-04","5.0","","Ambiente

Negative: No es recordable para personas mayores  tiene muchas escaleras","","booking"
"2025-02-04","8.0","","Spacious room and very friendly staff. Breakfast also very good.

Negative: Bed too small and rooms not sound-proof.","","booking"
"2025-02-05","9.0","Loved this hotel, the only unfortunate thing we really struggled with was the bed was so hard and we’d wake each morning","Great breakfast 
Beautiful rooms
Fantastic staff 
Great location

Negative: Really uncomfortable beds
Small shower","","booking"
"2025-02-06","9.0","Great location and stay - definitely recommend","Great fresh breakfast selection, central location and really big room

Negative: Nothing!","","booking"
"2025-02-07","10.0","Hervorragend","Wir und unser kleiner Sohn haben uns sehr wohl gefühlt. Sehr sehr freundliches, zuvorkommendes und sympathisches Personal, leckeres Frühstück und wunderschönes Zimmer. Lage kann für Familie mit Kleinkind nicht besser sein!

Negative: Nichts :)!","","booking"
"2025-02-07","10.0","Excelente hotel.","Equipe super atenciosa, prestativa e simpática. Café da manhã excelente. Quartos  aconchegantes e ótima localização. 
É a terceira vez que me hospedo nesse hotel. Se futuramente voltar a Lisboa, com certeza ficarei novamente hospedada no Alecrim.","","booking"
"2025-02-10","10.0","Perfect !","Super friendly, kind and helpful staff.  

Comfortable, super clean and stylish.  Great value for money.","","booking"
"2025-02-10","9.0","Great location, very friendly staff and comfortable rooms","Charming and characterful. The rooms aren’t the most modern, but have a great character about them. Breakfast was a small selection but the eggs were cooked fresh to order and you always left feeling full.","","booking"
"2025-02-10","9.0","","","","booking"
"2025-02-12","10.0","","Viešbutis centre, įėjimas į patį viešbutį ir į kambarį su kodais. Labai paslaugus personalas, gali patarti, ką pamatyti, kur pavalgyti. Labai skanūs ir gausūs pusryčiai.","","booking"
"2025-02-13","10.0","","","","booking"
"2025-02-13","10.0","","Alecrim al Chiado is a beautiful place to come back to and relax after a busy day exploring Lisbon.  The staff is very friendly, knowledgeable and helpful.  The location is wonderful.  I especially enjoyed the breakfast, really a nice variety of fresh fruits and pastries, eggs made to order, etc.  it was a nice way to begin the day.","","booking"
"2025-02-13","9.0","","Excellent location, room comfortable, staff very friendly and helpful

Negative: No issues with anything","","booking"
"2025-02-17","9.0","Great linens","I live the property location and it’s so full of history and oozes charm. The linens are divine, great staff!  Very safe. 
There is no elevator just so you know ahead. There are several late night clubs so in a Friday or Saturday you will get early morning noise, Lisbon is know for its late nights. Some great restaurants walking distance. Front staff were great helping with restaurants. Breakfast was ok, I’m not a big breakfast person but love a good coffee which they offere

Negative: Just what I mentioned above, I would stay there again","","booking"
"2025-02-17","9.0","","It is an excellent boutique hotel in a great location. The staff are excellent. They are genuinely warm and welcoming, and no question was too much of an ask. I would unequivocally recommend the hotel.

Negative: Breakfast was the only less-than-stellar option at this hotel.","","booking"
"2025-02-17","10.0","Friendly, super comfortable and staff were like our guides and support people .","For first timers in Lisbon we stayed for 1 week at this hotel. Plenty of space in rooms and  the staff exceptional and breakfasts a feast in themselves. . We relied on staff helping us navigate a new city and they excelled. Highly recommend

Negative: I can’t think of anything more they could have done to make our stay so comfortable and the city so accessible","","booking"
"2025-02-17","8.0","Nice place in a convenient location","Convenient location, big and clean rooms, comfortable beds

Negative: Lots of stairs with no elevator","","booking"
"2025-02-20","10.0","Fabulous stay would highly recommend!","Brilliant location, staff could not have been more helpful and accommodating. Breakfast was incredible wonderful choice. Fabulous stay from start to finish would highly recommended.

Negative: Nothing it was perfect","","booking"
"2025-02-20","9.0","חווויה ממש, ממליצה לך ☺️","חדרים מרווחים, נקי, צוות נעים מאוד. מיקום מוצלח וגם שקט שזה משהו שקשה למצוא באיזור זה.
היו לנו כמה תקלות מינוריות עם החשמל והכספת כולם טופלו בצורה נעימה ויעילה.

Negative: המיטה הייתה מעט קשה בעינינו וארוחת הבוקר חוזרת על עצמה כל יום, היינו שמחים לגיוון ויותר ירקות, אבל זה דיי שולי.","","booking"
"2025-02-20","8.0","","Freundliches Personal. Gut gesichert.  Zentrale Lage.

Negative: Toilette über Treppen erreichbar.  Für Personen mit Handicap problematisch. Für uns aber nicht. Frühstück ist ausbaufähig","","booking"
"2025-02-21","10.0","Perfect hotel in Lisbon!","We absolutely loved our stay! Every single staff member was so friendly and lovely, the breakfast was great (especially the omelette station), the room was spacious and comfortable, and the location was perfect and central, without being near the super touristy street. We would 100% stay again!","","booking"
"2025-02-21","10.0","","","","booking"
"2025-02-22","9.0","","","","booking"
"2025-02-23","7.0","","","","booking"
"2025-02-27","10.0","Beautiful","Amazing boutique hotel in an excellent location.  Our room was beautiful, spacious and perfectly clean.  Breakfast was top quality, and all of the staff very friendly and helpful.","Dear James,

Thank you for taking the time to rate our hotel with the highest mark! We are delighted to hear that you enjoyed your stay with us and that we met your expectations. We endeavour to provide exceptional service  to all our guests and we are delighted that we were able to do so for you. We appreciate your feedback and hope to have the opportunity to welcome you back in the future for another exceptional stay!

Warm Regards,
Alecrim Team","booking"
"2025-02-28","9.0","","","","booking"
"2025-02-28","9.0","","","","booking"
"2025-02-28","9.0","","The staff were wonderful with us and very helpful. I really enjoyed the stay and have booked them for the return trip. It had everything we needed.","Dear Lori,

Thank you very much for your exceptional rating and your very flattering comments. It was a pleasure to meet you and Katherine, and we are delighted to hear that we'll be seeing you again in the not too distant future.

I send you some Lisbon sunshine to soften the Canadian chill :-)

Warm Regards
Gonçalo","booking"
"2025-03-01","10.0","","","","booking"
"2025-03-02","9.0","Lovely","The hotel was charming and welcoming and the hosts could not be more accommodating. The breakfast was beyond my expectations and had something for everyone. My only wish would be written instructions for the TV and coffee maker although I was given verbal instructions by one of the staff.","Dear Katherine,

Thank you very much for your exceptional rating and your very flattering comments. It was a pleasure to meet you and Lori, and we hope you will visit us again in the near future. 

We've also taken note of your comment about the TV and coffee machine instructions. Thank you very much. Our aim is to keep improving, so comments like yours are very much appreciated.

Kindest Regards,
Gonçalo
Alecrim Team","booking"
"2025-03-03","9.0","Top Hotel","Super nettes Personal. Das Frühstück wird sehr liebevoll präsentiert, war abwechslungsreich und schmackhaft.
Das Hotel liegt sehr zentral, daher häufiger Lärm von größeren Gruppen. Trotzdem ist das Hotel sehr empfehlenswert.","Dear Simone,

It was a pleasure to welcome you and Jens to Alecrim ao Chiado.

Thank you very much for your recent stay and for giving us such a good rating.

We appreciate your feedback and hope to have the opportunity to welcome you back in the future for another outstanding stay!

Kind Regards,
Alecrim Team","booking"
"2025-03-03","9.0","Alojamiento muy recomendable","Buena ubicación, muy limpio, calidad en el desayuno y habitación muy cómoda.

Negative: Por poner una pega, el check in es muy tarde. Hasta las 15h no puedes pasar, ni media hora antes.","Thank you for your feedback, Belén. We allow early check-in when possible, but unfortunately, for logistical reasons, it is not always possible for our guests to check in before the standard time (3pm).

However, we are very happy with your review and hope to host you again in the near future when you return to Lisbon.

Warm Regards,
Gonçalo
Alecrim Team","booking"
"2025-03-03","10.0","Einfach super! Immer wieder gerne","","Dear Marina,

Your 10/10 rating fills us with joy! We're thrilled that you had a wonderful stay with us. Your satisfaction is our ultimate goal, and your feedback motivates us to continue delivering exceptional service. We can't wait to host you again and provide another outstanding experience.

Kindest Regards,
Gonçalo
Alecrim Team","booking"
"2025-03-04","10.0","","","","booking"
"2025-03-04","8.0","","Das Frühstück war sehr gut! Alles vorhanden, was wir brauchten.

Negative: Das Zimmer war leider im basement, auf strassenniveau gelegen, mit Tür/Fenster zur Straße. Dunkel, ohne Möglichkeit, nach draußen zu schauen. Da stand man sofort auf der Straße. Das war der einzige Nachteil!😫","Dear Ilse,
Thank you for your comment. We're glad you enjoyed your stay, but sad that your room didn't live up to your expectations. Of the same type as the one you booked, only one of the rooms is on an upper floor, so although the room you booked is a great room, it doesn't really have a view. 
We appreciate your feedback and hope to have the opportunity to welcome you back in the future for a more pleasant stay!
Warm Regards,
Alecrim Team","booking"
"2025-03-04","10.0","Confort","El trato , el desayuno, la ubicación, el hotel.

Negative: Me gustó todo","Estimada Maria,
Muchas gracias por su reciente estancia y por otorgarnos una puntuación perfecta. Sus elogiosos comentarios nos han alegrado el día. Esperamos ansiosos su próxima visita.
Saludos cordiales,
Alecrim Team","booking"
"2025-03-05","10.0","","Un excellent week-end.
Très bon emplacement. Le personnel adorable. Le petit dej parfait. 

Le seul petit  inconvénient que nous avons trouvé c'est la literie, le lit trop dur.","Dear Céline,
Your 10/10 rating fills us with joy! We're thrilled that you had a wonderful stay with us. Your satisfaction is our ultimate goal, and your feedback motivates us to continue delivering exceptional service. We can't wait to host you again and provide another outstanding experience. We'd also like to thank you for your comment about the bed, and we're sorry it wasn't to your liking.
Warm Regards,
Gonçalo","booking"
"2025-03-05","9.0","Très bien","Bon emplacement 
Bon petit déjeuner 
Personnel adorable

Negative: Un peu bruyant côté rue mais ça va dans l’ensemble","We're delighted that the guest service, location and breakfast are all up to scratch, Vania! We strive to provide a positive guest experience in all areas. We can't wait to have you back!
Kind Regards,
Alecrim Team","booking"
"2025-03-07","10.0","Fantastisch","Alles

Negative: Niks","Dear Carly,Thank you for your recent stay and for awarding us a perfect rating. Your glowing feedback made our day! We're dedicated to providing memorable experiences, and your satisfaction lets us know we're on the right track. 
Warm Regards,
Alecrim Team","booking"
"2025-03-09","10.0","Charme perfeito no Chiado","Localização e decoração","","booking"
"2025-03-10","10.0","","","","booking"
"2025-03-10","8.0","","","","booking"
"2025-03-10","8.0","Prima hotel voor halve marathon!","Centrale ligging, dicht bij metro

Negative: Lawaaierige omgeving, bedden te hard","Thank you for your feedback, Jacob. We're sorry that the noise and the hardness of the bed contributed to your stay not meeting your expectations, as this is something we work hard to provide. In any case, it was a pleasure to have you as a guest.
Warm Regards,
Alecrim Team","booking"
"2025-03-12","10.0","","O café da manhã foi bom porém, repetitivo.

Negative: A variedade","Estimado Sergio,

Muito obrigado pela excelente avaliação que nos fez! Ficamos muito contentes por ter correspondido às sua expectativas, apesar da crítica em relação à variedade do café da manhã, a qual agradecemos para que possamos melhorar o nosso serviço.
Cumprimentos,
Alecrim Team","booking"
"2025-03-14","10.0","Wonderful little boutique hotel.","We loved staying at Alecrim ao Chiado. We found the location to be perfect as we could walk everywhere. The staff were very friendly. Claudia and Gonçalo went out of their way to make us feel welcome. They offered good advice on sights to see and how to get to them. They also made dinner reservations for us. The room was spacious, the bed very comfortable and the breakfasts were top notch. We definitely recommend Alecrim ao Chiado.","Dear Claude,
Thank you for your recent stay and for awarding us a perfect rating. Your glowing feedback made our day! We're dedicated to providing memorable experiences, and your satisfaction lets us know we're on the right track. It was a pleasure to welcome you and we hope you'll come back in the near future.
Kind Regards,
Alecrim Team","booking"
"2025-03-15","10.0","","Excellent hosts.  Very kind and inviting.  Terrific restaurant recommendations.  Great breakfast.

Negative: The carpet in room 7 needs cleaning.","Dear Rodney,
Your 10/10 rating fills us with joy! We're thrilled that you had a wonderful stay with us. Your satisfaction is our ultimate goal, and your feedback motivates us to continue delivering exceptional service. We can't wait to host you again and provide another outstanding experience. We have taken note of your comments regarding the cleanliness of the carpet. We apologize for what happened and housekeeping has been alerted so that it doesn't happen again.
Warm Regards,
Alecrim Team","booking"
"2025-03-15","9.0","Heerlijk vakantie","Fantastische service en ontbijt. Mooie en schone kamer.","Dear Alexander, High quality breakfast and attentive hospitality are two of our core values, so we’re thrilled to hear that you experienced both during your stay. We can’t wait to see you again 
Warm Regards,
Alecrim Team","booking"
"2025-03-16","8.0","Well located, excellent breakfast, large rooms and very helpful staff.","This hotel is very well located and the staff are wonderful to deal with. It is a beautiful boutique hotel, the rooms are large and the breakfast was excellent.

Negative: With the great central location comes street noise and outside lighting, and although the rooms are large and well equipped, as an older building the walls are not as well insulated for noise. I would also add that the bed was not as comfortable as others we have had (it was quite firm) and they could use new pillows. Overall though, still a lovely hotel.","Dear Michelle,

We are delighted with your compliments about the hotel's location, the staff, the breakfast and the size of the rooms.

We're sorry that your stay wasn't perfect because of the noise from outside, but being in the city center, it's sometimes almost impossible to avoid it.

We have taken note of your comment regarding the bed and pillows so that we can improve the quality of our service.
Warm Regards,
Alecrim Team","booking"
"2025-03-17","10.0","Fantastic, would definitely recommend.","Lovely room, great breakfast, very friendly and helpful staff, the location is perfect for exploring the city.","Dear Steve,
Thank you for taking the time to rate our hotel with 10/10. We're thrilled to hear that you enjoyed your stay with us and that we met your expectations. We strive to provide an exceptional service to all of our guests, and we're delighted that we could do so for you. We appreciate your feedback and hope to have the opportunity to welcome you back in the future for another outstanding stay!
Kindest Regards,
Alecrim Team","booking"
"2025-03-17","8.0","","","","booking"
"2025-03-18","9.0","Great stay, would return.","Well situated and wonderful staff.

Negative: Noisy bar right outside the window means late nights especially on the weekend.","Dear Elisa,
It was a pleasure to have you as a guest. 
We are very grateful for your excellent review. We are very happy that we met your expectations, despite the noise outside, which, being in the city center, is sometimes impossible to avoid.
We hope to have you with us again on another occasion.
Warm Regards,
Alecrim Team","booking"
"2025-03-21","10.0","Een heerlijk verblijf met goed ontbijt en dichtbij bezienswaardigheden.","De kamer was erg netjes.
Service was goed.
Locatie was top.
Ontbijt was erg lekker.

Negative: Wij vonden de bedden wat hard.","Dear Ilse,
Thank you very much for your kind review.
It was a pleasure to have met you and we are very happy to have given you a nice stay in our city.
We have taken note of your comment regarding the hardness of the beds.
Warm Regards,
Alecrim Team","booking"
"2025-03-21","10.0","Loved it and will definitely stay here again.","I loved how big and spacious the room was and the location couldn’t be beat. My daughter and I got a deluxe suite.

Negative: Not much I can say as I liked everything about it.","Dear Claire,
Your 10/10 rating fills us with joy! We're thrilled that you and your daughter  had a wonderful stay with us. Your satisfaction is our ultimate goal, and your feedback motivates us to continue delivering exceptional service. We can't wait to host you again.
Kind Regards,
Alecrim Team","booking"
"2025-03-21","10.0","Our room was very comfortable. We appreciated having a kettle and coffee machine. This hotel is in a great location.","All of the reception staff were so friendly and kind. We appreciated their restaurant recommendations.

Negative: No complaints","Dear Veronica,
Thank you so much for your exceptional rating. It was a pleasure to have you as our guest and we were delighted with your comments about our staff. 
We can't wait to host you again and provide another outstanding experience.
Warm Regards,
Alecrim Team","booking"
"2025-03-22","9.0","The staff is wonderful!","Warm, helpful staff. Delicious breakfast!

Negative: The room facing the wine bar got pretty noisy at midnight when the bar closed.","Dear Cheryl,
We are delighted that you described our team as wonderful. The fact that our guests appreciate our breakfast is very important to us, as it's with a little pleasure like this that you get the day off to a good start. We hope to welcome you back in the near future.
Kind Regards,
Alecrim Team","booking"
"2025-03-22","9.0","","","","booking"
"2025-03-22","9.0","","","","booking"
"2025-03-23","10.0","","","","booking"
"2025-03-24","7.0","Great location, cute decor, nice staff.","Location.

Negative: Suite located on the same floor as reception, we were able to hear noises in the morning from the lobby & hallway and from upstairs. I would consider the room more as a large room than a suite.","Dear Helina,
Thank you for providing this feedback. 
We are re glad you enjoyed our staff, the decor and the location of the hotel. We're sorry that the noise didn't allow you to enjoy your stay to the full. We have taken note of your comment regarding the room.
Kind Regards,
Alecrim Team","booking"
"2025-03-24","9.0","Satisfatória","Ótima localização. Como nosso voo era muito cedo, saí antes do início do café da manhã, que já estava pago. A equipe de atendimento se comprometeu a deixar algo preparado na porta do quarto, para o desdejum, mas isso não aconteceu, frustrando, nesse ponto, nossa expectativa.","Estimado Nicolau,
Muito obrigado pela avaliação que nos fez.
Pedimos-lhe as mais sinceras desculpas por lamentavelmente não lhe ter sido deixado, como prometido, o snack à porta do seu quarto, na noite anterior à sua saída, o que se deveu a um lapso da nossa parte.
Esperamos voltar a tê-lo como hóspede num futuro próximo.
Com os melhores cumprimentos,
Alecrim Team","booking"
"2025-03-25","10.0","Excellent","Location and people were excellent.  Breakfast was very good.

Negative: The noise from the “By the Wine” bar got rather loud.  Our room 10 was right across the street and the revelers were loud.","Dear Jeff,

Thank you for choosing us for your stay in Lisbon and giving us a 10/10 rating. 
We're delighted that you have enjoyed our breakfast and our staff. Regarding the noise coming from the restaurant, given that we are located in the historic city centre, there is sometimes a little more buzz coming from outside.
We hope to host you again in the near future.
Kind Regards,
Alecrim Team","booking"
"2025-03-26","10.0","Perfetto per un soggiorno a Lisbona, in pieno centro, hotel tranquillo e nessun rumore né interno né dalla strada","Molto originale diversa dal solito
La colazione è ottima
Il personale gentilissimo è sempre disponibile

Negative: Niente","Dear Annalisa,
Thank you for the kind feedback, Alex. We work hard to provide outstanding service, and it makes us happy to hear that guests feel taken care of. It was a pleasure to have you as a guest.
Warm Regards,
Gonçalo","booking"
"2025-03-27","7.0","","","","booking"
"2025-03-27","9.0","","","","booking"
"2025-03-29","10.0","","Wir können nur das Beste berichten und entsprechend bewerten. Ein super Boutique-Hotel, genial im Chiado-Stadtteil gelegen ...das Hotel und das gesamte Team vor Ort war aussergewöhnlich. Wir würden sofort wieder kommen.","Dear Peter,
Thank you for your recent stay and for awarding us a perfect rating. Your glowing feedback made our day! We're dedicated to providing memorable experiences, and your satisfaction lets us know we're on the right track. We hope to host you again in the near future.
Warm Regards,
Alecrim Team","booking"
